x
-6
-5,51724137931035
-5,03448275862069
-4,55172413793103
-4,06896551724138
-3,58620689655172
-3,10344827586207
-2,62068965517241
-2,13793103448276
-1,6551724137931
-1,17241379310345
-0,689655172413793
-0,206896551724138
0,275862068965518
0,758620689655173
1,24137931034483
1,72413793103448
2,20689655172414
2,68965517241379
3,17241379310345
3,6551724137931
4,13793103448276
4,62068965517241
5,10344827586207
5,58620689655172
6,06896551724138
6,55172413793104
7,03448275862069
7,51724137931035
8
